Row_ID,DBSCAN_cluster,Is_noise,Kth_neighbor_distance,Component_1,Component_2,y,housing,loan
20432,0,False,0.4921646758583494,0.2168688611558041,-0.26364210384489145,no,no,no
20433,0,False,0.7863895889991526,0.775314610017934,-0.21229329062679528,no,no,no
20434,0,False,0.8590216098025982,0.136891259983644,-0.14470039009283664,no,yes,no
20435,0,False,1.257547084397683,1.2424884957752376,-0.0052972121016703535,yes,no,no
20436,0,False,0.5133933755224648,-0.07393127117829959,-0.2840304517934574,no,no,no
20437,0,False,0.9279889628794756,0.9781000680211231,-0.3194703436246766,no,no,yes
20438,0,False,0.6015235879784825,0.5751222833204317,-0.2555471785061381,no,no,yes
20439,-1,True,1.3135413950725234,0.5480732107082511,-0.09075780935602411,yes,no,no
20440,0,False,0.5181713972060497,1.101274361591462,-0.2976443776077505,no,no,no
20441,0,False,0.7737336209872041,0.2741386365708038,-0.4772197675889881,no,no,no
20442,0,False,0.5754724213685052,0.9766439285556622,-0.2699273241658522,no,no,no
20443,0,False,0.49265893266949146,0.20822890976833827,-0.22460917765155916,no,no,no
20444,0,False,0.5215064830366809,0.2160347649365983,-0.24682003277924333,no,no,yes
20445,0,False,0.45353259771125953,0.8502304781834569,-0.266398928175349,no,no,no
20446,0,False,0.6559475552205688,0.8282596354638496,-0.20093849922417514,no,no,no
20447,0,False,0.9209713617705765,0.7636861145846978,-0.19667957043797107,no,no,no
20448,0,False,0.663004228647924,0.9449420606821994,-0.24126387312816583,no,no,no
20449,0,False,0.848288655765372,0.8523170695194371,-0.2756243717379667,no,no,no
20450,0,False,0.9736729874864954,-0.11379608166337499,-0.22923284038038763,no,yes,no
20451,0,False,1.4144919739799837,-1.1080922752023932,-0.48256662949041434,no,no,yes
20452,0,False,0.8425437993143365,0.8967041145724587,-0.10630297968257532,no,yes,no
20453,0,False,0.7355428266046234,0.2794657574823951,-0.32697749536800763,no,no,no
20454,0,False,1.0311486095329023,0.9112969702797976,-0.09450342846729025,no,no,no
20455,0,False,1.1955835906892163,-0.052060844272747,-0.28493135489822324,yes,no,no
20456,0,False,0.9314861341413329,1.2702838844495357,-0.28657274305961034,no,no,no
20457,0,False,0.6532995355639394,0.19820432999839804,-0.23665251048966654,no,yes,no
20458,0,False,0.8516787917304228,0.6012216860096501,-0.3433268813581196,no,yes,no
20459,0,False,0.8048261027862197,0.2525677849510787,-0.41740726528529376,no,no,no
20460,0,False,0.7390686318233988,0.2631304639027729,-0.2631969503549522,no,no,no
20461,0,False,0.592731745204997,1.3088408566513619,-0.20946160080894832,no,no,no
20462,0,False,0.5321773723391642,0.21396773328683968,-0.2342113448871438,no,no,no
20463,0,False,0.6713717231929379,0.8290926940035602,-0.32203110156469505,no,no,no
20464,0,False,0.7891917302633082,1.1834711768650705,-0.3160950332544476,no,yes,no
20465,0,False,1.2205605573482623,0.9720943117803785,-0.6257963323477366,no,no,no
20466,0,False,0.5323087731939677,0.2043334276598743,-0.25056379687792174,no,no,no
20467,0,False,0.5780371924733234,0.2197508974524597,-0.2734909670109635,no,no,no
20468,0,False,0.7400026295429423,1.1984863177056233,-0.18881814691326274,no,no,no
20469,0,False,1.0481735423866358,0.9139055777593057,-0.5809611934636238,no,no,no
20470,0,False,0.642696686819496,0.5846065527397677,-0.2298279769754039,no,yes,no
20471,0,False,1.1223195072336987,0.5494312729365569,-0.1858415423716961,no,no,no
20472,0,False,0.6186307155955922,0.20187692243658725,-0.26704841577103267,no,no,no
20473,0,False,1.1817890915974747,0.6226662768440611,-0.10747420185413346,no,no,no
20474,0,False,0.5573505339012947,0.5875831885846753,-0.2045627279804404,no,no,no
20475,0,False,0.8121282217767507,0.16775105356468592,-0.1385259099722389,no,yes,no
20476,0,False,0.9137253720244521,0.4821373750775633,-0.20650742350933834,no,no,yes
20477,0,False,0.7309927409637965,0.37273014463463194,-0.33214389295135566,no,no,no
20478,0,False,0.8487281387599913,0.2612534401523099,-0.32325195740675877,no,no,no
20479,0,False,1.1153748946048483,0.6811883530590718,-0.37259637017370834,no,no,no
20480,0,False,0.5974016902838436,0.5794789727766669,-0.23975306413446532,no,yes,no
20481,0,False,0.8285862865122504,1.275073988022604,-0.10595064061531814,no,no,yes
20482,0,False,0.8541029830328971,1.215080130495217,-0.35064866506794434,no,no,yes
20483,0,False,1.0043342045183383,0.14600538049568787,-0.2040112804963591,no,yes,no
20484,0,False,1.024113168439461,0.16190425745884768,0.03625130881952177,yes,yes,no
20485,0,False,0.7764931900818628,0.7723941597170791,-0.16381014971453783,no,no,no
20486,0,False,0.7034493235985086,0.7855605339347995,-0.10324803728844754,no,yes,no
20487,0,False,0.5464226138186689,0.5929256890615101,-0.2558425501956273,no,no,no
20488,0,False,0.5900799051793475,0.2213729691885098,-0.2607057616364476,no,no,no
20489,0,False,1.2406046315787291,-0.8289363773311642,-0.41890398140152285,no,no,no
20490,0,False,0.937286159930246,0.09753243301065859,-0.07040279003329734,no,yes,no
20491,0,False,0.5801789316289403,0.14879273392154477,-0.2417715730715081,no,yes,no
20492,0,False,1.292507877567979,0.6657454332154285,-0.5806477556496507,no,no,no
20493,0,False,0.9619263898813064,0.5495318716274962,-0.4413842311730236,no,no,no
20494,0,False,0.7712401876195467,0.7975942050754485,-0.17049963932758405,no,yes,no
20495,0,False,0.5155197539661506,0.21289784922192337,-0.24717798964486284,no,yes,yes
20496,0,False,0.9242774969230357,-0.09651447271200352,-0.3973906655139928,no,no,no
20497,0,False,0.8593348807289525,-0.06753017443088673,-0.3790744331778145,no,no,no
20498,0,False,0.7053049636573533,0.8563976124013052,-0.35882007264159305,no,yes,yes
20499,0,False,0.9987683634102306,0.03362992903612472,-0.2195764058473534,yes,no,no
20500,0,False,0.7921158415637656,0.6259631834302385,-0.4015367167595498,no,yes,no
20501,0,False,1.128445337930725,1.0638571323351922,-0.08998053288755202,no,no,yes
20502,0,False,0.685720343402172,0.8741376713737985,-0.39052648570141285,no,no,no
20503,0,False,0.8889907096292926,0.8142862881877809,-0.2375947469295443,no,no,no
20504,0,False,1.1185811030169976,1.0860280417391126,-0.37291370552915226,no,no,no
20505,0,False,0.7349243697335571,0.1961112069524837,-0.29410492827109,no,no,no
20506,0,False,0.5272532003530301,0.5939477910586692,-0.24443230296219884,no,no,no
20507,0,False,0.7787424239609542,1.0418826157632592,-0.150488465146473,no,no,no
20508,0,False,1.0581527990364348,0.7073559853139436,-0.09135038485854302,no,yes,yes
20509,0,False,0.9368230927032515,0.5500513704054282,-0.1474646117763165,no,no,no
20510,0,False,1.1206595945753586,1.2746398879890612,-0.07267819466579317,yes,no,no
20511,0,False,0.8523889588503872,0.29424362250444575,-0.4272198541670822,no,no,no
20512,0,False,0.8189999259944084,0.18628184199599654,-0.15468368827448706,no,yes,no
20513,0,False,0.6812717405590272,0.20276067123353014,-0.21771439232590128,no,no,no
20514,0,False,0.6889586109725968,0.8268940857208863,-0.3100532066428009,no,no,no
20515,0,False,0.9065597846791431,1.2537982509186698,-0.40694120877301493,no,no,yes
20516,0,False,1.1547639341490135,-1.1255915255618596,-0.3083454299084331,no,no,no
20517,0,False,0.5278796178233557,0.5910119469485301,-0.2379566568396053,no,no,no
20518,0,False,0.8451074021862451,0.0326204964831146,-0.331545684900592,no,no,no
20519,0,False,0.6294388570337881,0.21101920113362183,-0.19656580303961843,no,yes,no
20520,0,False,0.8211545024359738,0.23062816477309736,-0.28059773057273746,no,no,no
20521,0,False,1.0815749436321584,0.8404564560567435,-0.15446389190680015,no,no,no
20522,0,False,0.7117184422012286,0.2847444468441997,-0.39492091229851356,no,no,no
20523,0,False,0.9474761915161459,0.11987998724777904,-0.18289069883179046,no,no,no
20524,0,False,1.1705761436537818,1.1924180589645492,-0.1103602131198956,yes,no,no
20525,0,False,1.1302461712350413,1.232208885100442,-0.36376074903887307,no,no,no
20526,0,False,0.8289429272308365,0.16681275998618628,-0.14138637519410685,no,yes,no
20527,0,False,0.9039654840200675,0.7681720055604128,-0.11724837713232006,no,no,no
20528,0,False,0.8164478086778225,0.7675794305999825,-0.1592623431884265,no,yes,no
20529,0,False,0.9665150100561575,0.5781769343541512,-0.2563630934126145,no,no,no
20530,0,False,0.8042846061933855,0.05750313711654554,-0.2929364179184736,no,no,no
20531,0,False,0.7412910252678279,0.8305436903105413,-0.21752612283154,no,no,no
20532,0,False,0.9716654057704655,0.86977935190231,-0.4658006150927046,no,no,no
20533,0,False,1.019093241520225,0.5714842618557907,-0.24478146719749874,no,yes,no
20534,0,False,0.7332141110346224,0.23517732733509725,-0.3843802720183065,no,no,yes
20535,0,False,0.8449599009059315,0.5388861927240359,-0.3274584314999454,no,no,no
20536,0,False,0.9200399986298627,0.21766043995397014,-0.2967280950150489,no,no,no
20537,0,False,0.6162198072199806,0.0710947859081378,-0.3584705734110669,no,no,no
20538,0,False,1.089705187491936,0.8475266121484886,-0.20249442878044488,no,no,no
20539,0,False,0.5428436854263664,0.8478531257108731,-0.27942994814318184,no,no,no
20540,0,False,1.1696443256626163,1.2944845229228419,-0.28483941118300715,no,yes,no
20541,0,False,0.7367107330474021,-0.09710110269918842,-0.3139789715854863,no,no,no
20542,0,False,0.5100805396081685,1.2312168365243614,-0.2624713780537164,no,yes,yes
20543,0,False,0.6682422042851944,0.23869240684535545,-0.3484956731433615,no,no,no
20544,0,False,0.6529390718472471,0.5957474793844464,-0.33256777563217443,no,yes,no
20545,0,False,0.8920126952373035,0.803680640492175,-0.2807515178198852,no,no,no
20546,0,False,0.6133493221918078,0.9837247347168064,-0.2893900769232218,no,no,no
20547,0,False,0.8373200095651554,0.32511306492794806,-0.32562186909115953,no,no,no
20548,0,False,0.7951684753116656,1.1605429629724835,-0.1562801572708432,no,no,no
20549,0,False,1.145573220260701,1.2690273472920672,-0.3630119715258244,no,yes,no
20550,0,False,1.1097739416118964,0.08904107959764615,-0.028682417659894207,no,no,no
20551,0,False,1.1403275384139924,0.245867512230071,-0.36106329744942467,no,no,no
20552,-1,True,1.790967419747996,1.2992307605607174,-0.28072600693765115,no,yes,yes
20553,0,False,0.6890244788459013,0.9893413334346455,-0.36878293862937067,no,no,no
20554,0,False,1.1446549797012684,-0.08902277024504458,-0.42259458179863846,no,no,no
20555,0,False,0.6227163349391838,0.5769914203520314,-0.23011348529591721,no,yes,no
20556,0,False,0.8871840502110068,0.8052231007301437,-0.2427151823303167,no,yes,no
20557,0,False,0.6369859544645051,0.2655907824726717,-0.3217728131456413,no,no,no
20558,0,False,0.6537652807282204,0.26890792105883576,-0.33618574239454585,no,no,no
20559,-1,True,1.3968430871554385,-0.17448385325242188,-0.024753356196249243,yes,yes,no
20560,0,False,0.9174570252324425,0.1281167187931636,-0.08571812998898326,yes,yes,yes
20561,0,False,0.6958693671488481,1.2047941282166776,-0.20043327609115358,no,yes,no
20562,0,False,0.8286721168755136,0.9302296961504637,-0.21195420032650203,no,no,no
20563,0,False,0.9437117062074398,0.2630023917110277,-0.21293651808368033,no,yes,no
20564,0,False,0.8400323471326828,0.8441309662799275,-0.3619099271947388,no,no,no
20565,0,False,0.8690479466691007,0.1632054362626759,-0.3029266688959688,no,no,no
20566,0,False,1.1074864345856021,0.8251441228815866,-0.48635665187549065,no,no,no
20567,0,False,1.2176510022535552,0.7425732644336984,-0.06058973370831099,no,no,no
20568,0,False,0.9157797023184538,0.9708394550168048,-0.2066069473063487,yes,no,no
20569,0,False,0.7114552260174768,1.2166923387495352,-0.43309914702003943,no,no,no
20570,0,False,1.195856702864147,0.8447497020954128,-0.11732499162585441,yes,yes,no
20571,0,False,0.8950158628829895,0.30280694870436864,-0.4216686234346018,no,no,no
20572,0,False,0.7375029184113226,0.22902116002809572,-0.33287122974573974,no,no,no
20573,0,False,0.9270017527339754,1.1192322226150009,-0.23566680871351592,no,no,no
20574,0,False,0.9671797182681081,1.2080604891960955,-0.29782243579866663,no,no,no
20575,0,False,1.0597339205040879,0.850699247817481,-0.5831959432839725,no,no,no
20576,0,False,1.2965381151536686,0.7871561551571906,-0.08393068079259548,yes,no,no
20577,-1,True,2.9971379994025362,0.9700019721775281,-0.8860567763409165,no,no,no
20578,0,False,1.3035996710687592,0.6860855751091492,-0.44238608141417846,no,no,no
20579,0,False,0.7381855834159173,0.9972396175230737,-0.250595928588295,no,no,no
20580,0,False,0.8765616020081739,0.29578345362456726,-0.41090798296619807,no,no,no
20581,0,False,0.9265689620146663,0.5891405389472707,-0.37342098290167686,no,no,no
20582,-1,True,1.5073470198444012,-1.530330072166517,-0.45824388866906535,no,no,no
20583,0,False,1.0082370311493625,-0.06477012036426279,-0.5197220803457493,no,yes,no
20584,0,False,1.115870669993899,1.2112613029715333,-0.13505364926475627,yes,no,no
20585,0,False,0.5782543666332047,-0.0775564547781989,-0.28706851088366236,no,yes,no
20586,0,False,0.7740518169841487,0.20766401571365498,-0.16053874651322755,no,yes,no
20587,0,False,0.7507336374477521,0.568837678304945,-0.391409792772701,no,no,no
20588,0,False,0.7614990327273868,0.8199767217718625,-0.17279784104175722,no,yes,no
20589,0,False,0.8975012889850166,0.7930005678280911,-0.20819501891495906,no,no,no
20590,0,False,0.8235147699734408,0.847023006069524,-0.2733354816779444,no,yes,no
20591,0,False,0.9760560883968378,1.0965322628146,-0.321626265452963,no,no,no
20592,-1,True,1.465855183061974,-1.1331155621198608,-0.17991033181711003,yes,no,no
20593,0,False,0.720897996902446,0.8510331205414485,-0.39315284881878726,no,no,no
20594,0,False,1.1579747480068912,0.7985859282821087,-0.5473059653137933,no,no,no
20595,0,False,0.7526028680543898,0.8599064882945184,-0.33562878867690815,no,no,no
20596,-1,True,1.7160553978280542,0.07281221781326644,-0.261406748977613,no,no,no
20597,0,False,0.6353148888858658,1.2865598569353498,-0.25337270190330624,no,yes,yes
20598,0,False,0.6486268826718172,0.23850944837236332,-0.35238524137644167,no,yes,no
20599,0,False,1.002477409151425,0.6006144950949739,-0.3445898865605567,no,no,no
20600,0,False,0.7366139821441303,1.2646947270716884,-0.2394971275011625,no,no,no
20601,0,False,0.7044887672489286,1.2686811985445199,-0.2709771068809493,no,yes,no
20602,0,False,0.8088322901924391,0.8287474262612246,-0.13683457192906226,no,no,no
20603,0,False,1.160094250401386,-0.16384364455091754,-0.12956447749889177,no,yes,no
20604,0,False,0.9353716611192233,0.592220414399704,-0.1582052032432854,yes,no,no
20605,0,False,1.125890808273921,0.5381096588549616,-0.4268865212686212,no,no,no
20606,0,False,0.733168303064835,0.8684673377912518,-0.31499458605114206,no,no,no
20607,0,False,0.7931558918753403,0.8902932585942405,-0.4628544413133851,no,no,no
20608,0,False,0.6596334718973166,1.1328054623702677,-0.3915337663808631,no,no,no
20609,0,False,0.9703762180668847,0.19742092248427404,-0.3270037694245084,no,no,no
20610,0,False,0.9516168297409605,0.23203044662883854,-0.2030985693848483,no,no,no
20611,0,False,0.9193499324063475,0.5603504997545035,-0.45328183460319904,no,no,no
20612,0,False,1.1186964613749542,0.9790995559347464,-0.3000417093956429,no,no,no
20613,0,False,0.8181478243241768,0.1323211087826854,-0.2005552950247186,no,no,no
20614,0,False,0.6326788247519004,1.2776709789747538,-0.27386869359877775,no,no,no
20615,0,False,0.9391008999059087,0.8767878741703413,-0.5140427899342125,no,no,no
20616,0,False,0.8908367477159753,0.12731406485424646,-0.15714463613823487,no,yes,no
20617,0,False,0.7785339365320407,1.0366046935547224,-0.22899393847451177,no,no,yes
20618,0,False,1.5291355712984893,1.3417505947346666,-0.4151143964192568,yes,no,no
20619,0,False,1.0256869478207415,0.8698086928028902,-0.4699904699744001,no,no,no
20620,-1,True,1.5727144561828565,0.04668272418884213,-0.3266249213596132,yes,no,no
20621,-1,True,2.08384719495845,0.8947368113148428,-0.5997168757012783,no,yes,no
20622,0,False,1.0379661283877109,0.6116876331089364,-0.27976057299694,yes,no,no
20623,0,False,1.166389726407221,0.8509192899266019,-0.20765622229425235,yes,no,no
20624,0,False,0.815028234886225,0.5035153100728172,-0.22732264899811364,no,no,no
20625,0,False,1.1311664151151661,0.19179927793723284,-0.11413799428389128,yes,no,no
20626,0,False,0.910638639221971,1.255794723465766,-0.22166165039571176,no,no,no
20627,-1,True,1.4405406829610803,-0.4079464334822639,-0.7406219655563038,no,no,no
20628,0,False,1.381114300012593,0.19897546313809333,-0.3450765927025697,yes,no,no
20629,0,False,0.5832626510635635,-0.08728932241930976,-0.21622385174434433,no,no,no
20630,0,False,1.2438205187657367,0.19148808136266413,-0.32100005232749346,no,no,no
20631,0,False,0.7821709085033306,0.14364747109973366,-0.03636146308392656,no,yes,no
20632,0,False,0.9161622607566547,0.8568809671539406,-0.17537674233372674,yes,yes,no
20633,0,False,0.629434055607941,1.092055727404889,-0.39285889000118024,no,no,no
20634,0,False,0.8295096452233537,0.8204758326916831,-0.04125621705620777,yes,yes,no
20635,0,False,0.9061344749818667,0.8563934429963348,-0.4588031426479406,no,no,no
20636,0,False,0.8698131121183321,0.20502675862602687,-0.20312584583277576,no,yes,no
20637,0,False,0.8389918103301436,0.7858025353974937,-0.30898147369482815,no,no,yes
20638,0,False,0.6355102722764722,0.16717045009076661,-0.3192321305979427,no,no,no
20639,0,False,0.9248241662691696,0.1925625886519868,-0.02961084817172133,yes,no,no
20640,0,False,1.3885624283738687,0.18507570286983835,-0.08148842934860562,no,no,no
20641,0,False,1.0671131038333843,0.7667570020967225,-0.1836130247489825,no,yes,no
20642,-1,True,1.768458433592778,1.1414705905068143,-0.6228003026551505,no,no,no
20643,0,False,1.0950882125300374,0.6050919145161983,-0.46078848552771373,no,no,no
20644,0,False,1.2619296605248191,1.229966641155175,-0.06057256820447322,yes,no,no
20645,0,False,0.864540118203574,0.21638918155898504,-0.17983237695047544,no,yes,no
20646,0,False,0.8243857596367901,1.1805121620498813,-0.04161100378119096,yes,yes,no
20647,0,False,1.0734781144251373,1.207172242420635,-0.2506947188490821,no,no,no
20648,0,False,1.182601383141139,0.8317993403728234,-0.15307170086989955,no,no,no
20649,0,False,0.647694932261591,0.9789600645715207,-0.36832052506942653,no,no,no
20650,0,False,0.7662714000421286,0.2183607898704998,-0.38690047057011784,no,no,no
20651,0,False,0.7350643903757749,0.8544540753857962,-0.24812584583431221,no,no,no
20652,0,False,0.9958725517901692,0.5987858286650733,-0.18584292392656732,no,no,no
20653,0,False,1.2575336921507523,0.5563281849848256,-0.07829991743042934,no,no,no
20654,0,False,1.1199439426793083,0.8038377273836238,-0.13735453815026633,no,no,no
20655,0,False,1.03126648824586,1.3008755261053653,-0.3893924288322449,no,yes,yes
20656,0,False,0.8620476932960669,0.9919449578284719,-0.4587618756447569,no,yes,yes
20657,0,False,0.9627426238375454,0.20031594039309675,-0.15327156097306407,no,no,no
20658,0,False,0.9288813262169742,0.15907360246631552,-0.3578604828171169,no,no,no
20659,0,False,0.8361448331953953,0.29083306639328543,-0.3390256417106045,no,no,yes
20660,0,False,1.2108302782767786,0.2815425974096393,-0.5527131697586353,no,no,no
20661,0,False,0.9750652872502852,0.14806023934701518,-0.28889742860666967,no,no,no
20662,0,False,0.5695454735941553,0.22379026652048256,-0.2708713298393467,no,no,no
20663,-1,True,1.3096887381684688,-0.07933785194004851,-0.3298928698136929,no,no,no
20664,0,False,1.376433090945694,1.097223861273207,-0.4089587955653025,no,no,no
20665,0,False,0.6353148888858658,1.1006154271523498,-0.31243602817421945,no,no,yes
20666,0,False,0.6457818540527893,1.2032284567493015,-0.31190182303217906,no,no,no
20667,0,False,1.2039954964963773,0.528924705840614,0.013510925770766785,yes,no,no
20668,0,False,1.3101541221211899,-0.10659765090363357,-0.2420937370697597,no,no,no
20669,0,False,1.1739770286793978,1.1684384713893436,-0.6413896589486304,no,yes,no
20670,0,False,0.9590740246912547,0.5846646708328761,-0.20344756338211503,yes,yes,no
20671,0,False,0.7730793801143397,0.8594173111689691,-0.2853813286405052,no,no,no
20672,-1,True,1.4889141198167246,1.3132747549104906,-0.49310340046404355,no,yes,no
20673,-1,True,1.5841571618561976,0.24201761764043495,-0.22886628209046495,no,no,no
20674,0,False,0.9101298619148067,0.6707233845351585,-0.4291824366691729,no,no,no
20675,0,False,0.9908538315903807,0.8678086413828964,-0.22109444543472295,no,no,no
20676,0,False,1.169165408969207,0.8796664243023805,-0.4000724866217176,no,yes,no
20677,0,False,0.7754002114774872,1.2663648320323924,-0.461186953975078,no,no,no
20678,0,False,0.7414559252653852,1.0965915746045782,-0.41294873402511983,no,no,no
20679,0,False,0.8730156005873411,1.214793849503778,-0.19822428104388512,no,no,yes
20680,-1,True,2.032970206985985,0.8951383337244568,-0.5485507516727,yes,no,no
20681,0,False,0.9563311536993827,0.5947967762420251,-0.22329215923044654,no,no,no
20682,0,False,1.225703916725728,0.1738118442324863,-0.028493150615751153,yes,no,no
20683,0,False,1.0601862900389316,0.9638400614508,-0.3683377879111719,no,no,no
20684,0,False,0.8916001770495022,0.17564132606329888,-0.1889659898689125,no,no,no
20685,-1,True,1.7158484421041507,0.27153078444063544,-0.5603244302122344,no,no,no
20686,0,False,1.0826430712724187,1.2982711148732575,-0.40546648240615096,no,yes,no
20687,-1,True,1.8072248707495953,1.2684206339571842,-0.5110640777364757,no,no,no
20688,0,False,1.1234458748840008,-0.11775839084750701,-0.04671381998812008,no,yes,no
20689,0,False,0.6875860544586179,0.2282024874534717,-0.328558600057419,no,no,no
20690,0,False,0.8353993635320223,0.9244033893810192,-0.27829816586979395,no,no,no
20691,0,False,0.7402406511065817,1.0883269022919102,-0.30979887856273475,no,no,yes
20692,0,False,0.8889705686391298,0.18744238961384616,-0.0896503298114476,no,yes,no
20693,0,False,0.7543750008862145,0.2075398107062341,-0.24597850201153681,no,yes,no
20694,0,False,0.8760734415388656,0.37987538688125705,-0.23550637582137357,no,no,no
20695,0,False,0.737451909109337,0.6049562527016155,-0.414191236460352,no,no,no
20696,0,False,1.1418853950313357,1.3008693617762497,-0.18495454381852353,no,yes,no
20697,0,False,1.3326469069601117,1.2234944044529084,-0.49656440459733214,no,no,no
20698,-1,True,1.850712967220316,0.1851237146750778,-0.5083547035383306,no,yes,no
20699,0,False,1.0879632456956376,0.34285262252686205,-0.6067328029084146,no,no,no
20700,0,False,0.8021497358461227,0.08436598376774748,-0.3638323033649131,no,no,no
20701,0,False,0.6638804520933715,0.8350121972677925,-0.21286085708338504,no,yes,no
20702,0,False,1.0540881554353874,0.4887395959277351,-0.1830967566972951,no,no,no
20703,0,False,0.587298061745094,0.2570508788244709,-0.3830400661895194,no,no,no
20704,0,False,0.5531160686427031,1.2356978675068728,-0.29037711685591994,no,no,no
20705,0,False,1.137210398354863,0.20482112872132074,-0.06677418219333496,no,no,no
20706,0,False,0.9962914449665098,0.226466431248349,-0.2568223050969372,no,no,no
20707,0,False,0.6924041497713493,0.25611411023348585,-0.3373404231894685,no,no,no
20708,0,False,0.7265857373031918,1.1903236130743502,-0.267690371846387,no,yes,no
20709,0,False,0.8323500729790396,0.5359792405395658,-0.08809247360874045,no,no,no
20710,0,False,1.175910375362357,-0.12454803701294026,-0.18176173259455028,no,no,no
20711,0,False,0.9006514793331095,0.5620267043418813,-0.23576101841991662,no,no,no
20712,0,False,1.1169191426448448,1.2219981944876002,-0.16467726326025592,no,no,no
20713,0,False,0.9784683374033941,0.5868901840201511,-0.475828143963818,no,no,no
20714,0,False,0.7589392361260667,0.7841020428323487,-0.1785277809584439,no,no,no
20715,0,False,0.7547864927212196,1.2381615847675456,-0.4534793806951097,no,yes,no
20716,0,False,0.6129082037588688,0.2533604735833687,-0.3717367511437247,no,no,no
20717,0,False,0.8237693585163923,0.5295588095777967,-0.1081215349167302,no,yes,no
20718,0,False,0.7295356745181968,0.2856896998931395,-0.3152247894132183,no,no,no
20719,0,False,0.858363159169875,0.5765095945982323,-0.26541412997403063,no,no,no
20720,0,False,0.6856655956952429,0.5876796598959825,-0.17726239933212404,no,no,no
20721,0,False,0.5584961835806009,1.0753099880878603,-0.3244918266710997,no,no,no
20722,0,False,1.0810396576756356,0.7970118094818152,-0.009123404334979155,no,yes,no
20723,0,False,0.607211995621551,1.243555564307622,-0.29885746189394746,no,yes,no
20724,0,False,0.4537365387201383,0.8559756835226923,-0.2958635995789447,no,yes,no
20725,0,False,0.6647429131520788,0.6044651512879461,-0.3685926381501773,no,no,no
20726,0,False,0.7714407082445016,1.2144784343090198,-0.11814685634307288,yes,no,no
20727,0,False,1.1836679953917495,-0.5903982374615082,-0.33414901173803724,no,no,no
20728,0,False,0.9358727850256198,0.3472697559441546,-0.21959989009709474,no,no,no
20729,0,False,0.9761146718279717,-0.7770567089917026,-0.6026685760143705,no,no,no
20730,0,False,0.5873767757986817,0.2480658544786369,-0.3900955368888429,no,no,no
20731,0,False,1.081716266790997,-0.10809573125697217,-0.30637450401497746,no,no,no
20732,0,False,0.9451276656110841,0.27948141604816584,-0.19285651356883593,yes,no,no
20733,0,False,1.2762015529699502,1.2824859755535203,-0.30125599152052757,no,yes,no
20734,0,False,0.5313639733886418,1.106032031010394,-0.3074899056694012,no,no,yes
20735,0,False,0.7307007932356547,1.2249931661362694,-0.11448126873927128,yes,no,yes
20736,0,False,0.5387541962154284,1.10638392098447,-0.3276816832428776,no,no,no
20737,-1,True,1.8144512159732364,-1.8020372890589935,-0.2106031799075546,yes,yes,yes
20738,-1,True,2.2891265936983887,-0.8830460314120891,-0.4598339570499381,yes,no,no
20739,0,False,0.6603799234089935,0.2721878425321184,-0.3307167466607356,no,no,no
20740,0,False,0.6393750569260687,0.2141774763746993,-0.2295761399804732,no,no,no
20741,0,False,1.0357684107166285,0.12056742414708295,-0.18628967814840403,no,no,no
20742,0,False,0.9333376117055381,1.1532862988498043,-0.11635431584689333,no,no,no
20743,0,False,0.7328158609127613,1.2217129087723588,-0.14472759965955612,no,no,no
20744,0,False,0.8028110192591795,0.7902967539634292,-0.10240094349195868,no,no,no
20745,0,False,1.101352249471007,-0.12057116088718135,-0.3013822453168357,no,yes,no
20746,0,False,0.9658356005714921,-0.08222560999493596,-0.17877937350422787,yes,no,no
20747,-1,True,1.2704540718370803,0.22481920224169827,-0.1249079621730142,yes,no,no
20748,0,False,1.059338595793157,-0.7779331483367001,-0.5438135854273024,no,no,no
20749,0,False,0.6871666333774115,0.7843755386717288,-0.2850796719572094,no,yes,no
20750,0,False,0.8931587237915956,0.8207655682255722,-0.4385831062539869,no,no,no
20751,0,False,0.9435002938942533,0.36866873157152913,-0.2627009502139795,no,no,no
20752,0,False,0.8484002616061956,0.8571023594932854,-0.36233372940802117,no,no,no
20753,0,False,0.8995818934088021,0.38013179412280496,-0.27106973829641995,no,no,no
20754,0,False,0.6641635575885422,0.8328129972445345,-0.30415714517522685,no,yes,no
20755,0,False,0.7906477489806617,0.21312647597393522,-0.15442923760811564,no,yes,yes
20756,0,False,0.9473560275886288,0.5545124921020104,-0.1610638030289869,no,no,no
20757,0,False,0.8816974225093811,1.1699496379513517,-0.24926926630420443,no,no,yes
20758,0,False,0.8136790520014789,0.5362771909433793,-0.11932698540162383,no,no,no
20759,0,False,1.0047984360790798,0.20174030703662968,-0.17053006268413848,no,no,no
20760,0,False,0.7169927135242563,0.9486180996628116,-0.2312036141356491,no,no,no
20761,0,False,0.5637136087043529,1.2040146682283777,-0.32325488626898596,no,no,yes
20762,0,False,0.8659852402092335,0.4900964033237952,-0.20891575327156478,no,no,no
20763,0,False,0.5895296609871694,0.4124520710609365,-0.3728034006826594,no,no,no
20764,0,False,0.6419157662911722,1.0854561123128057,-0.45139294543000824,no,no,no
20765,0,False,0.9668257524602685,0.31789234506116454,-0.4993814645221375,no,yes,no
20766,0,False,0.84125480454499,0.18132800081071937,-0.17894876538222415,no,yes,no
20767,0,False,0.5181707611041989,0.8491265353931049,-0.2839967999546982,no,no,no
20768,0,False,0.917640753538566,0.19438153052429083,-0.31269208193953413,no,no,no
